test_name,file,line,rule_id,cwe,severity,message,tool
BenchmarkTest02647,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02647.java,75,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02647,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02647.java,77,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,CWE-89,warning,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,semgrep
BenchmarkTest02648,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02648.java,77,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,CWE-89,warning,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,semgrep
BenchmarkTest02648,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02648.java,77,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02649,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02649.java,77,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,CWE-89,warning,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,semgrep
BenchmarkTest02649,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02649.java,77,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02650,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02650.java,77,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,CWE-89,warning,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,semgrep
BenchmarkTest02650,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02650.java,77,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02651,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02651.java,77,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,CWE-89,warning,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,semgrep
BenchmarkTest02651,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02651.java,77,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02652,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02652.java,77,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,CWE-89,warning,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,semgrep
BenchmarkTest02652,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02652.java,77,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02653,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02653.java,75,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02653,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02653.java,77,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02653,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02653.java,77,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,CWE-89,warning,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,semgrep
BenchmarkTest02654,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02654.java,75,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02654,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02654.java,77,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,CWE-89,warning,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,semgrep
BenchmarkTest02655,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02655.java,75,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02655,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02655.java,77,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,CWE-89,warning,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,semgrep
BenchmarkTest02656,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02656.java,75,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request,CWE-89,warning,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,semgrep
BenchmarkTest02656,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02656.java,77,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli,CWE-89,warning,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,semgrep
