test_name,file,line,rule_id,severity,message,tool,cwe
BenchmarkTest02364,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02364.java,67,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02365,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02365.java,67,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02366,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02366.java,67,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02367,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02367.java,67,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02368,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02368.java,67,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02369,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02369.java,67,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02373,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02373.java,61,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube,CWE-327
BenchmarkTest02373,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02373.java,61,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest02374,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02374.java,61,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest02374,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02374.java,61,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube,CWE-327
BenchmarkTest02375,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02375.java,55,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube,CWE-327
BenchmarkTest02375,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02375.java,55,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest02385,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02385.java,56,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest02385,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02385.java,58,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest02386,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02386.java,51,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest02387,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02387.java,51,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest02388,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02388.java,51,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest02415,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02415.java,51,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02416,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02416.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02417,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02417.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02418,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02418.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02419,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02419.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02420,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02420.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02421,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02421.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02422,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02422.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02423,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02423.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02424,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02424.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02425,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02425.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02426,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02426.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02449,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02449.java,57,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02450,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02450.java,56,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02454,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02454.java,55,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02455,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02455.java,55,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02456,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02456.java,55,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02458,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02458.java,63,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest02458,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02458.java,63,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube,CWE-327
BenchmarkTest02473,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02473.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02474,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02474.java,51,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest02475,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02475.java,51,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest02476,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02476.java,51,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest02497,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02497.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02498,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02498.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02499,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02499.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02500,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02500.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02501,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02501.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02502,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02502.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02503,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02503.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02504,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02504.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02505,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02505.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02506,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02506.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02528,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02528.java,55,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02529,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02529.java,55,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02530,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02530.java,57,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02531,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02531.java,56,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02532,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02532.java,57,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02533,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02533.java,57,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02534,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02534.java,57,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02535,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02535.java,57,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02541,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02541.java,55,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02542,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02542.java,55,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02543,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02543.java,55,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02544,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02544.java,55,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02545,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02545.java,55,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02546,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02546.java,55,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest02548,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02548.java,84,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube,CWE-327
BenchmarkTest02548,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02548.java,84,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest02549,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02549.java,84,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube,CWE-327
BenchmarkTest02549,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02549.java,84,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest02550,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02550.java,83,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube,CWE-327
BenchmarkTest02550,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02550.java,83,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest02552,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02552.java,87,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube,CWE-327
BenchmarkTest02573,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02573.java,73,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest02574,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02574.java,73,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest02575,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02575.java,73,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest02602,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02602.java,73,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02603,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02603.java,73,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02604,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02604.java,72,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02605,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02605.java,72,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest02606,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02606.java,72,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
