test_name,real_vulnerability,cwe,num_tools_agreeing,flagged_by_semgrep,flagged_by_sonar,cwe_historical_precision,message,ml_risk_score,ml_priority,file,line
BenchmarkTest02332,1,CWE-79,1,1,0,0.6516,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",0.6588860833788427,P2 - High (ML Probable Vulnerability),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02332.java,63
BenchmarkTest02333,1,CWE-78,1,1,0,0.5177,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",0.5089059229256337,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02333.java,72
BenchmarkTest02334,1,CWE-78,1,1,0,0.5177,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",0.5114755110284748,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02334.java,72
BenchmarkTest02335,0,CWE-78,1,1,0,0.5177,A formatted or concatenated string was detected as input to a ProcessBuilder call. This is dangerous if a variable is controlled by user input and could result in a command injection. Ensure your variables are not controlled by users or sufficiently sanitized.,0.3450783768253897,P4 - Low (ML Suppressed / Likely False Alarm),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02335.java,76
BenchmarkTest02336,0,CWE-78,1,1,0,0.5177,A formatted or concatenated string was detected as input to a ProcessBuilder call. This is dangerous if a variable is controlled by user input and could result in a command injection. Ensure your variables are not controlled by users or sufficiently sanitized.,0.36631058935432764,P4 - Low (ML Suppressed / Likely False Alarm),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02336.java,76
BenchmarkTest02337,1,CWE-330,2,1,1,1.0,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",0.9995641025641026,P1 - Critical (ML High-Confidence Vulnerability),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02337.java,62
BenchmarkTest02338,1,CWE-330,2,1,1,1.0,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",1.0,P1 - Critical (ML High-Confidence Vulnerability),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02338.java,62
BenchmarkTest02339,1,CWE-614,1,1,0,1.0,A cookie was detected without setting the 'secure' flag. The 'secure' flag for cookies prevents the client from transmitting the cookie over insecure channels such as HTTP. Set the 'secure' flag by calling 'cookie.setSecure(true);',0.9624860773602885,P1 - Critical (ML High-Confidence Vulnerability),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02339.java,79
BenchmarkTest02340,0,CWE-78,1,1,0,0.5177,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",0.5752195073482003,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02340.java,85
BenchmarkTest02341,0,CWE-78,1,1,0,0.5177,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",0.5444416118463504,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02341.java,71
BenchmarkTest02342,1,CWE-78,1,1,0,0.5177,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",0.5114755110284748,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02342.java,72
BenchmarkTest02343,1,CWE-78,1,1,0,0.5177,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",0.5089059229256337,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02343.java,72
BenchmarkTest02344,1,CWE-78,1,1,0,0.5177,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",0.5444416118463504,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02344.java,68
BenchmarkTest02345,0,CWE-330,0,0,0,1.0,,0.04325014794951732,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest02346,0,CWE-330,0,0,0,1.0,,0.03704436789576919,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest02347,0,CWE-330,0,0,0,1.0,,0.03704436789576919,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest02348,0,CWE-330,0,0,0,1.0,,0.04325014794951732,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest02349,0,CWE-330,0,0,0,1.0,,0.0331840260624013,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest02350,0,CWE-330,0,0,0,1.0,,0.03391968678800127,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest02351,0,CWE-330,0,0,0,1.0,,0.0331840260624013,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest02352,1,CWE-501,1,1,0,0.7234,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",0.7360201729654304,P2 - High (ML Probable Vulnerability),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02352.java,65
BenchmarkTest02353,0,CWE-89,2,1,1,0.5746,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,0.6161353418384643,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02353.java,67
BenchmarkTest02354,1,CWE-89,2,1,1,0.5746,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,0.6043967051102129,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02354.java,67
BenchmarkTest02355,1,CWE-89,2,1,1,0.5746,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,0.6050253134234014,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02355.java,67
BenchmarkTest02356,1,CWE-89,1,1,0,0.5746,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,0.6371570818030259,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02356.java,65
BenchmarkTest02357,1,CWE-89,1,1,0,0.5746,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,0.6393503814415632,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02357.java,64
BenchmarkTest02358,1,CWE-89,1,1,0,0.5746,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,0.6371570818030259,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02358.java,65
BenchmarkTest02359,1,CWE-89,1,1,0,0.5746,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,0.6393503814415632,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02359.java,66
BenchmarkTest02360,1,CWE-89,1,1,0,0.5746,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,0.6382802301796155,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02360.java,66
BenchmarkTest02361,0,CWE-89,1,1,0,0.5746,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,0.63810138505586,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02361.java,65
BenchmarkTest02362,1,CWE-89,1,1,0,0.5746,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,0.6314792486337455,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02362.java,64
BenchmarkTest02363,0,CWE-89,1,1,0,0.5746,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,0.6382802301796155,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02363.java,65
